Código;Índice;Descricao;jan/02;fev/02;mar/02;abr/02;mai/02;jun/02;jul/02;ago/02;set/02;out/02;nov/02;dez/02;jan/03;fev/03;mar/03;abr/03;mai/03;jun/03;jul/03;ago/03;set/03;out/03;nov/03;dez/03;jan/04;fev/04;mar/04;abr/04;mai/04;jun/04;jul/04;ago/04;set/04;out/04;nov/04;dez/04;jan/05;fev/05;mar/05;abr/05;mai/05;jun/05;jul/05;ago/05;set/05;out/05;nov/05;dez/05;jan/06;fev/06;mar/06;abr/06;mai/06;jun/06;jul/06;ago/06;set/06;out/06;nov/06;dez/06;jan/07;fev/07;mar/07;abr/07;mai/07;jun/07;jul/07;ago/07;set/07;out/07;nov/07;dez/07;jan/08;fev/08;mar/08;abr/08;mai/08;jun/08;jul/08;ago/08;set/08;out/08;nov/08;dez/08;jan/09;fev/09;mar/09;abr/09;mai/09;jun/09;jul/09;ago/09;set/09;out/09;nov/09;dez/09;jan/10;fev/10;mar/10;abr/10;mai/10;jun/10;jul/10;ago/10;set/10;out/10;nov/10;dez/10;jan/11;fev/11;mar/11;abr/11;mai/11;jun/11;jul/11;ago/11;set/11;out/11;nov/11;dez/11;jan/12;fev/12;mar/12;abr/12;mai/12;jun/12;jul/12;ago/12;set/12;out/12;nov/12;dez/12;jan/13;fev/13;mar/13;abr/13;mai/13;jun/13;jul/13;ago/13;set/13;out/13;nov/13;dez/13;jan/14;fev/14;mar/14;abr/14;mai/14;jun/14;jul/14;ago/14;set/14;out/14;nov/14;dez/14;jan/15;fev/15;mar/15;abr/15 
ST_1175858;IPA-OG-DI;Asfalto;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1196960;IPA-OG-DI;Automóveis_para_Passageiros;3,447273254;1,278671265;0,492027283;0,704345703;-0,831878662;0,401008606;0,334487915;-3,770080566;1,825645447;0,549682617;7,363716125;2,024986267;4,707191467;0,609649658;4,784378052;0,988128662;1,066566467;0,10333252;3,552536011;-2,603355408;0,091041565;-0,133621216;-0,917648315;-0,054725647;1,307449341;2,928016663;3,025177002;0,811447144;0,853027344;1,370452881;0,269447327;0,450828552;1,759811401;1,878417969;1,737846375;0,160202026;1,941825867;1,028862;0,107749939;0,959693909;1,303482056;0,750267029;0,734184265;0,189002991;-0,066177368;0,394699097;0,617149353;0,128517151;1,139701843;0,144111633;0,032737732;0,05431366;0,322273254;-2,88394165;0,106719971;-1,063087463;0,544967651;0,000106812;0,311973572;0;0,290634155;0,21434021;0,138565063;0,223228455;-0,229278564;0,011169434;0,458702087;0,2133255;0,328735352;0,426948547;0;0,573623657;0,517967224;0,339172363;0,043533325;1,054039001;0,115608215;0,327392578;0,122283936;0,149467468;0,001594543;0,987564087;0,586044312;-1,827713013;-6,623573303;0,110900879;-2,799346924;0,032661438;0,107658386;-0,490745544;-0,15940094;0,812828064;0,326469421;0,919494629;0,640853882;0,265296936;0,40675354;0,046386719;0,108787537;0,37197113;-0,242538452;0,10534668;0,063346863;0,174186707;-0,05960083;-0,059829712;-0,468772888;0,378440857;0,281730652;-0,11857605;0,159431458;-0,328552246;-0,146255493;0,51574707;0,008880615;-0,062858582;0;-0,097320557;0,012718201;-0,024787903;0,282287598;-0,087310791;-0,012489319;0,096961975;-1,356170654;-0,897628784;0,175498962;0,052238464;0;0,158180237;0;0,08417511;0,39074707;0,249671936;0,377212524;0,198684692;0,388336182;-0,092224121;0,110534668;-0,094612122;0,293746948;0,14680481;0,447952271;-0,29624176;0,197914124;0,848472595;0,421569824;0,597969055;0,301322937;0,174888611;0,225982666;0,004257202;0,571334839;0,323951721;0,793930054;0,228729248;0,547195435;-0,306938171;0,016784668;0,927284241
ST_1137947;IPA-OG-DI;Automóveis,_Camionetas_e_Utilitários;1,944290161;0,742210388;0,247398376;0,433013916;-0,273788452;-0,137870789;1,241371155;-1,005897522;-1,254394531;0,383201599;8,533538818;0,851547241;3,419197083;1,224006653;3,720161438;2,026786804;0,695991516;0,870536804;1,658889771;-1,091079712;0,076553345;0,312545776;0,011482239;0,049842834;1,512718201;1,509811401;1,031005859;0,862823486;1,281341553;1,110366821;1,148735046;-0,177742004;1,289772034;1,098213196;1,132164001;-0,076286316;0,835678101;1,59551239;-0,401069641;0,936058044;0,654243469;0,578857422;0,72543335;0,155426025;0,131118774;0,286445618;0,86706543;0,074371338;0,966278076;0,086997986;0,343338013;0,325645447;0,166786194;-0,923881531;0,047790527;-0,276603699;0,207305908;0,035903931;0,530921936;0,05834198;0,330307007;-0,482009888;0,082000732;0,997200012;0,416244507;-0,069274902;-0,509117126;0,650619507;0,222381592;-0,10736084;0,340820313;0,303604126;0,365852356;0,241828918;-0,036628723;0,990203857;-0,065490723;0,346839905;0,001930237;0,054145813;0,001564026;1,011825562;0,463485718;-1,612785339;-5,996139526;0,148414612;-2,486320496;-0,08165741;0,109054565;-0,214553833;0,032806396;0,672676086;0,319000244;0,748153687;0,496551514;0,240234375;0,619804382;0,061691284;0,133575439;0,346603394;-0,212181091;0,099136353;0,098403931;0,166511536;0,077926636;0,000869751;-0,403549194;0,381088257;0,310493469;-0,087600708;0,201370239;-0,243286133;-0,109825134;0,507232666;0,026748657;-0,056617737;0,010391235;-0,011245728;0,019371033;-0,010658264;0,319648743;-0,145401001;0,045707703;0,114128113;-1,241218567;-0,822418213;0,186691284;0,099090576;0,037261963;0,225746155;-0,002845764;0,075401306;0,405715942;0,235321045;0,345550537;0,231491089;0,362167358;-0,067977905;0,109352112;-0,088050842;0,309875488;0,149597168;0,418052673;-0,264755249;0,207473755;0,910224915;0,393852234;0,617385864;0,257553101;0,156234741;0,314819336;0,003791809;0,587509155;0,36542511;0,755653381;0,224555969;0,544715881;-0,376396179;0,014984131;1,008918762
ST_1204130;IPA-OG-DI;Aves;3,120002747;-0,540550232;-3,858558655;-5,787261963;-2,124412537;3,452659607;3,047897339;6,870445251;4,959533691;6,063529968;10,37879944;4,512893677;1,786254883;0,98387146;1,104377747;-1,228599548;-5,977210999;0,994194031;1,721481323;2,812156677;4,973365784;7,812294006;-3,265289307;1,07006073;-4,212226868;0,069343567;-0,211883545;-3,969314575;6,040664673;1,811729431;3,339851379;0,920249939;0,686576843;3,110076904;1,189682007;2,402198792;-9,750778198;-2,862609863;0,011299133;-2,418869019;-1,831611633;2,004417419;-1,056419373;3,018211365;1,724411011;-1,526428223;-4,405387878;-5,504447937;-3,854263306;-5,50617218;-6,111236572;-3,584892273;6,57359314;1,716972351;-7,584472656;0,352584839;1,496437073;9,004440308;-5,083488464;-2,692802429;3,609428406;12,72567749;-4,109397888;-3,303276062;-7,969467163;6,434890747;8,210327148;5,4659729;0,16456604;-0,753120422;-2,743408203;6,879135132;1,805366516;-10,20059967;-2,555046082;-0,656539917;1,574073792;2,457168579;3,282752991;3,896842957;-0,230209351;0,592147827;0,610771179;-3,990478516;0,208488464;-0,441001892;0,35218811;-1,277961731;1,158538818;3,179824829;-2,550140381;-2,053131104;-6,898262024;-3,559234619;0,880744934;2,667304993;-1,040992737;0,23248291;-1,503860474;-3,335365295;-3,01625061;-0,084754944;4,015350342;0,28313446;10,05376434;2,853134155;2,529212952;7,292602539;-5,765197754;2,9766922;1,200653076;-4,741577148;-5,216239929;-4,933319092;4,758323669;9,015365601;-0,268783569;-0,244140625;2,616775513;0,944831848;-10,61434174;0,767623901;3,114273071;0,367843628;0,557006836;0,293693542;1,630149841;13,03276825;4,651298523;2,889457703;3,108001709;8,097625732;0,209129333;-1,364479065;-2,199729919;-10,40907288;-9,744277954;-2,153816223;3,37865448;4,396690369;8,492637634;2,322425842;-6,214836121;1,340446472;-0,480613708;-2,543449402;3,965209961;-0,988388062;-4,384353638;0,568687439;0,532302856;-0,45098877;2,533378601;3,505340576;-1,53679657;-3,815032959;0,570785522;2,087524414;2,352203369;-1,736610413
ST_1156931;IPA-OG-DI;Aves_Abatidas_e_Frigorificadas;-0,63407135;0,625976563;-4,008598328;-4,415901184;-2,829704285;0,158988953;-0,696029663;9,700653076;10,70895386;8,986160278;17,14483643;-1,120491028;-1,550239563;-1,075706482;4,015792847;1,084480286;-4,710617065;-5,592163086;4,042327881;2,905715942;7,520988464;10,2697525;-3,897598267;-2,045692444;0,329246521;-0,43069458;-1,621261597;-6,469573975;3,837860107;3,330322266;0,583503723;-2,655151367;3,291534424;2,737518311;4,998161316;3,839111328;-7,366905212;-3,58821106;1,547096252;-5,124572754;-1,205078125;2,025779724;-1,845397949;5,11113739;9,166168213;3,165245056;-2,17578125;-5,130851746;-10,40462494;-10,41538239;-11,30853271;-0,48348999;18,01477814;-3,558738708;-3,216377258;-0,003807068;9,526191711;11,79387665;5,517181396;-4,695671082;0,833953857;2,698364258;1,573348999;-2,674118042;-3,406158447;-0,307601929;5,431732178;2,779212952;2,68057251;-0,43674469;8,287132263;6,410980225;-2,500846863;-3,308395386;-2,709754944;-2,196937561;10,2831955;4,06426239;2,669395447;4,780128479;2,769958496;-5,377891541;-2,362800598;-4,478904724;-0,469268799;-5,025772095;-1,344581604;2,210708618;3,418769836;0,905105591;1,830947876;-2,146697998;-2,607116699;-1,524131775;1,251556396;-3,347351074;2,938018799;0,469955444;1,147247314;-1,928443909;-3,441337585;-4,414657593;1,774108887;2,781227112;3,611312866;7,058403015;0,223770142;3,499435425;-2,191329956;-2,546813965;1,128265381;2,601173401;-3,775161743;-5,558258057;-0,963272095;7,276763916;0,991592407;3,661743164;-0,305908203;0,860473633;-7,006950378;-3,671112061;3,379890442;-0,908706665;-0,619857788;1,052452087;3,477630615;6,507698059;6,652107239;-0,097320557;-2,521636963;5,758178711;2,782730103;0,333488464;1,122703552;-3,48021698;-2,528900146;-1,020050049;-0,79763031;3,012397766;5,082046509;2,692070007;0,168251038;-0,179145813;0,658348083;-3,351921082;-0,344688416;-0,177688599;0,634780884;0,576782227;1,269577026;-0,876861572;2,473342896;2,537658691;0,777671814;0,444725037;0,513626099;-2,042137146;-0,244888306;0,193405151
ST_1194101;IPA-OG-DI;Balanças_para_Pesagem,_Dosagem_Ou_Contagem;4,364761353;-0,955169678;0,508842468;-6,718772888;0;0;1,467254639;3,980422974;-0,248123169;6,923141479;3,972312927;0,622489929;1,027488708;-1,640380859;4,505935669;0,602935791;0;0;-4,461669922;1,489555359;0;2,719726563;0;2,062477112;0,388442993;0,682556152;2,209487915;0,389122009;1,598953247;0,167800903;3,497909546;1,438667297;0,067520142;0,029945374;-0,037139893;1,325057983;3,961250305;0,196983337;1,402236938;-0,85118103;1,201454163;-0,460632324;0,194213867;0,29901123;0,38861084;0,878570557;0,002159119;-0,162208557;0,645591736;-2,729248047;-0,060470581;-0,505699158;-0,07535553;-1,170089722;0,551345825;-1,028045654;0;-0,263198853;-0,121246338;0,450912476;0,25353241;0,867904663;0;-0,79019928;0,176986694;-0,024200439;0,37714386;1,307167053;0;0;0,414512634;1,191116333;0,574043274;0,163948059;2,768959045;0,238510132;0,172737122;1,559379578;0,084480286;-0,023414612;1,089859009;0;0,104095459;-0,787284851;3,746047974;0,310600281;-0,290420532;0,516532898;0,702789307;-2,902519226;0,132408142;1,500213623;2,3384552;-0,089752197;-0,958229065;-0,508346558;-1,104492188;0,00188446;0,762786865;0,324310303;-0,246101379;0,386276245;0,00063324;-0,919891357;-0,000488281;0,774368286;-2,739089966;0,689682007;0,931037903;0,207504272;1,133560181;0,827667236;0,351631165;0,007293701;0,248588562;1,451812744;0,258232117;-1,295043945;-0,375167847;0,200378418;1,770530701;1,280258179;0,916984558;-1,249420166;0,470558167;0,149681091;-0,109970093;0;1,806381226;-0,130119324;0,112167358;0,131645203;-0,02545166;-0,11856842;-0,360366821;0,522193909;1,190544128;-0,126670837;2,11403656;0;0,558807373;0,630973816;0,220939636;0,610435486;-0,287590027;1,417007446;-0,431358337;0,2629776;0,817680359;0;0;2,354499817;0;0,247207642;0;0;0,95174408;0,003036499;1,386169434;2,225860596
ST_1159262;IPA-OG-DI;Balas,_Confeitos_e_Gomas_de_Mascar;0;0;0;0;0;-7,669685364;0;0;1,744567871;0;0;1,020523071;1,248260498;2,804801941;0,148666382;2,817771912;0;1,849220276;0;1,192390442;-4,722885132;1,726783752;0;2,892364502;0;0;-0,754455566;0;0;2,527893066;-0,265159607;-0,853858948;0;-4,639144897;1,437759399;0;0;0;1,323104858;1,946853638;0;0;0;0;0;0;0;0;3,895172119;0,589439392;0;0;0;0;-0,545906067;0,863632202;0;0,228561401;0,315925598;0;0;3,163482666;1,601638794;0;1,587631226;0;0,595046997;0;1,070785522;0;0,389335632;0;0;1,203369141;1,834281921;0;0;0;0;0;0;0,395751953;1,778244019;0;4,400253296;4,522666931;1,716522217;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1200536;IPA-OG-DI;Banana;2,692367554;5,876861572;-2,098754883;-3,292106628;-1,116081238;2,399291992;1,625846863;-0,224601746;0,066802979;-0,273506165;6,750572205;1,2995224;11,87386322;0,395095825;7,092430115;7,982528687;-3,017219543;6,1378479;6,756484985;-1,246101379;-4,05531311;-2,847496033;0,114204407;2,706596375;1,314178467;8,363471985;4,137840271;2,205085754;-5,184509277;-5,683547974;4,624107361;3,022941589;-4,31729126;-8,453262329;-6,061134338;8,638938904;7,431556702;1,927398682;6,147857666;1,896118164;-0,296478271;3,621826172;1,724349976;1,201560974;-4,208335876;-6,042579651;0,527175903;3,642547607;3,676818848;-1,008956909;1,235427856;6,852615356;5,754997253;3,846633911;4,236427307;-2,749511719;-10,14492035;6,850311279;-8,052513123;-7,050720215;-0,979179382;-5,268821716;6,985900879;6,154525757;-2,951904297;-1,968345642;0,33416748;6,547271729;3,728057861;-1,627182007;-4,613945007;9,487930298;9,45198822;0,531295776;-0,635429382;-4,415802002;-4,163894653;1,650238037;-1,265701294;-1,526069641;-2,403968811;-3,208450317;2,55973053;8,198860168;3,022697449;-1,180389404;-2,587493896;3,011581421;-0,412872314;1,578926086;0,743392944;-1,781776428;-2,766487122;-6,498947144;3,663002014;0,832809448;-3,394386292;3,381958008;6,379463196;1,219284058;1,893875122;3,005599976;2,209114075;2,517356873;-1,755455017;-6,398452759;-3,315032959;-1,013336182;4,532501221;9,939445496;-6,133361816;3,736053467;0,231956482;-4,264465332;2,356468201;-1,082199097;-2,801094055;-0,80532074;-3,844642639;12,41909027;1,612052917;2,338882446;-0,66191864;1,966415405;1,167388916;-0,503601074;0,262359619;-0,438117981;0,445175171;-3,646026611;-6,618690491;1,369895935;7,667243958;8,558288574;7,624801636;13,73951721;1,901306152;-2,197761536;-2,441802979;-1,631088257;3,424468994;-1,142570496;-5,531478882;4,508827209;-2,144966125;3,305122375;10,98931885;-0,925247192;-3,395202637;-1,609741211;-3,891685486;-8,690299988;3,30872345;-3,76184845;-9,503044128;1,384475708;3,679359436;5,065536499;7,237884521;10,0133667
ST_1191089;IPA-OG-DI;Barras_de_Aço_Ao_Carbono;0;0;0,22328186;2,014648438;0;2,641807556;2,413009644;1,495071411;7,023406982;0;12,17707062;3,728233337;4,999992371;8,336273193;6,500007629;3,118530273;0;0;0;0;0;-2,474220276;3,489456177;-3,261856079;0;8,487892151;0;7,46194458;-4,698669434;0;8,539672852;4,081642151;3,773590088;11,8888855;0;3,175392151;3,352882385;0,730895996;0,999160767;0,356613159;-0,327682495;-0,402435303;-0,96862793;-0,610092163;-0,709159851;-0,08203125;1,537307739;-0,530891418;-0,14390564;-4,994010925;-2,35295105;-0,642532349;-0,252861023;-0,193382263;-0,119041443;-0,21446991;-1,586593628;0,280227661;0,650382996;0;0;1,355186462;-0,634429932;0,725662231;-0,357261658;-0,303695679;-0,007156372;4,879829407;0,547157288;0,914207458;0,243507385;0,428855896;0;0;2,43258667;5,100593567;1,604293823;4,128799438;6,817184448;12,60043335;1,985954285;0,705886841;2,744277954;-4,302909851;-3,027481079;-5,942024231;-1,987678528;-6,860870361;-2,75302124;0,046157837;-11,0316391;0,285255432;0;-1,45413208;1,126846313;0;0;0;1,69052887;0;0,919174194;0,780593872;3,676261902;0;-2,132453918;0;-6,382209778;-2,729042053;0;0,09274292;3,49193573;2,335357666;0;0,080085754;0,869766235;-0,294540405;-0,863189697;0,837997437;0;0,088439941;0;0;1,178207397;-1,754096985;0,68938446;0,792648315;2,543296814;0,305595398;-0,644081116;0,247253418;0,337875366;0;0;0;0,385986328;2,165985107;-1,033241272;0;-1,982910156;0;-0,337585449;0;0;0;0;0;0;-0,33631897;1,018943787;0;0;0;-2,939216614;0;0;0;4,240776062;1,303062439;0,422035217;0,369796753
ST_1191023;IPA-OG-DI;Barras_de_Aço_Ligado,_Inclusive_Inoxidável;0,037635803;-0,274108887;-0,085327148;-0,011528015;1,252006531;0,382232666;1,665985107;0,593589783;0;4,90070343;0,081291199;7,860160828;-0,511779785;1,866149902;1,446739197;4,594573975;4,21812439;-1,028259277;1,53212738;-1,399765015;2,558647156;-1,454696655;-1,586715698;2,856567383;0,23110199;7,346496582;-1,324066162;9,518218994;6,397018433;8,317230225;14,08562469;-0,763954163;2,183570862;7,653167725;3,141387939;-0,575027466;5,225669861;0,235107422;0,651130676;0,610649109;-0,219512939;-0,782073975;-0,445976257;0,175224304;-0,483909607;-1,902610779;0,278106689;1,002075195;-0,00553894;-1,463111877;-2,038917542;-0,146934509;-1,069068909;0,398872375;-0,061820984;-0,534988403;0,156959534;0,487876892;-0,497947693;0,0495224;0;-0,131820679;-1,147117615;-1,336845398;-0,053321838;-0,051216125;-0,69581604;1,323852539;-0,065559387;-0,40562439;0,704704285;0,001235962;0;0;0;6,067932129;3,720916748;5,335571289;0;21,9416275;0;0;0;0;0;0;-13,47330475;-8,036575317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,627914429;-3,973754883;0;0;-7,412834167;-5,425849915;0;0;17,79116058;0;0;0;0;0;0;0;0;0;-0,084693909;0;0;1,266716003;0;0;0;0;0;0;0;0;0;2,695274353;2,469085693;0;0;-2,462471008;0;0;0;0;0;0;0;3,845939636;0;0;0;-2,166656494;0,913024902;0;0;1,35949707;0;0;0
ST_1192205;IPA-OG-DI;Barras,_Perfis_e_Vergalhões_de_Cobre_e_de_Ligas_de_Cobre;0,310195923;1,03250885;0,696708679;0,38344574;1,546585083;7,198318481;0,229301453;4,366447449;4,685974121;12,51392365;7,164955139;2,170883179;-2,716926575;5,168548584;-3,31426239;-5,892097473;-0,308258057;-4,790153503;0,657417297;2,603065491;0,529136658;2,522186279;1,269317627;4,571304321;8,28237915;16,91563416;15,73795319;2,135452271;-1,203933716;-1,463279724;-4,239051819;1,265586853;3,716873169;-5,113586426;-2,131912231;0,977958679;4,511070251;-0,284706116;0,943061829;1,60055542;-2,574050903;-5,420288086;2,890350342;1,295791626;3,425453186;-2,654129028;-0,413368225;5,411483765;3,849449158;2,716766357;-0,502861023;10,70394897;21,26705933;13,32926941;-8,365394592;-0,096664429;-0,17225647;-0,004043579;-0,312469482;-0,776893616;-5,627220154;-6,416007996;-1,985931396;7,099761963;14,54024506;-1,249938965;-5,024200439;4,5835495;-1,806411743;-0,069389343;-6,649711609;-3,961685181;0,235603333;3,842529297;8,329666138;1,267478943;0,048156738;-4,935302734;2,089523315;-4,966995239;-2,06993103;2,23059845;-0,907173157;-6,036750793;-15,89859009;-8,813468933;7,664421082;5,558517456;3,490341187;-1,527481079;1,013168335;5,143562317;4,811439514;-4,953933716;3,135704041;2,674438477;3,8151474;-1,155433655;3,18624115;3,282585144;-4,903945923;-2,514953613;-1,954391479;5,312217712;1,265228271;2,685974121;15,85267639;-0,812667847;4,463745117;2,153572083;-2,280067444;-1,700561523;-2,754196167;-0,018562317;0;1,698936462;-0,533226013;-3,002677917;1,634475708;0,108947754;-0,859336853;1,001800537;-0,109100342;0,627098083;0,649002075;-0,704124451;3,973129272;-0,264587402;0,760009766;-0,778709412;2,018058777;0,935386658;2,781280518;-1,150367737;-1,044113159;-0,453826904;-0,368881226;0,818969727;0,740447998;1,7423172;1,135002136;-0,361404419;1,050338745;0,031158447;1,759040833;0,887527466;-2,571716309;-0,104011536;-0,927772522;1,61390686;-0,377235413;0,3673172;-0,442367554;2,401184082;0,740005493;-0,01410675;0,787498474;-3,139099121;7,157173157;1,234329224
ST_1191827;IPA-OG-DI;Barras,_Perfis_Ou_Vergalhões_de_Alumínio;0;0;-1,169281006;0;0,833938599;0;0,962852478;6,094917297;0,524917603;7,552978516;2,664718628;1,655891418;0,966217041;1,406242371;0;0;-1,271911621;-0,018508911;0;-0,528244019;0,614257813;0,09589386;-3,214164734;0,245956421;-2,091949463;2,659103394;5,24420929;1,71875;3,790962219;0,438247681;0,870010376;1,683532715;2,566864014;2,741073608;1,812362671;1,106033325;0;1,250930786;-1,259407043;1,574279785;0;-1,027297974;0,48285675;-2,423019409;0,687133789;0,965461731;0;0;0,826286316;3,040786743;0;0,618812561;1,197669983;1,722679138;0;0;-1,517471313;0;1,59715271;0;0;-2,219184875;0,497367859;0,52571106;1,944259644;0;0;0;-4,227478027;1,789596558;-1,924194336;0,850662231;4,683769226;0;3,85736084;0;-2,3123703;-3,459220886;0;1,172492981;-0,621673584;0;2,266822815;-1,010826111;-1,312973022;-2,467102051;-10,02819824;0,601066589;0;-2,635620117;-1,436050415;1,821838379;0;0,768661499;-1,545249939;0,15625;5,273521423;0,983360291;0;0;-0,838851929;0;0;-1,31300354;0;0,101539612;0,789344788;0,787010193;-0,334266663;-0,708122253;0;0;0;-0,491233826;-4,456123352;-0,878341675;0;1,123764038;0;-1,282440186;-0,953147888;0;-0,456428528;-0,233222961;0,378456116;0,444839478;-0,042053223;1,359115601;-1,828468323;0,607872009;-0,311454773;0;0,168434143;-0,803489685;-0,515907288;-0,514633179;-0,472709656;0,142417908;-1,509796143;1,332107544;1,444038391;3,141418457;2,227874756;0,30947876;-1,549057007;0,236427307;2,837989807;1,122238159;-0,637832642;-0,227645874;0;0,77205658;0,011207581;2,550865173;0,452713013;0,60017395;1,5860672;3,052330017;4,003204346;4,809043884
ST_1199582;IPA-OG-DI;Batata-Inglesa;-7,408538818;8,58707428;-2,434715271;19,93160248;20,2487793;-4,932929993;9,616912842;-11,08222198;-6,083030701;-8,603721619;12,09002686;13,54747009;11,31653595;16,37026215;1,839576721;3,235626221;21,64081573;-14,42082977;-28,97241211;-20,97582245;3,526054382;-6,160728455;11,97780609;-8,319252014;-5,412528992;10,59523773;0,291778564;14,58616638;6,255378723;4,592750549;23,09366608;55,31455994;-11,87919617;-19,36357117;-8,694381714;-21,17850494;26,09759521;0,674797058;10,41265869;14,44273376;11,97371674;-30,91977692;-26,13020325;-25,15390015;-10,13708496;4,13634491;67,88746643;38,33370972;3,931465149;-17,46960449;-1,775566101;-0,65927124;-20,10694885;-9,732017517;0,836791992;-14,77613831;0,733169556;15,47690582;-12,85269928;-17,51592255;-6,739593506;0,895950317;17,01863861;33,49906921;15,39057159;-10,48734283;-6,824279785;-4,066253662;-6,443969727;41,28622437;17,95456696;-25,72742462;-6,023078918;-15,01197052;3,962966919;-0,382354736;28,87808228;3,596626282;-8,106246948;-4,968261719;-24,82099915;9,160018921;8,689674377;-7,372024536;22,53302002;5,807327271;6,733406067;23,37644196;17,31610107;-16,45811462;-13,59311676;-7,243789673;20,02991486;1,285850525;26,36562347;-28,0584259;27,27347565;-2,498878479;10,40420532;29,88275146;-2,386787415;-26,3538208;-24,58447266;-23,43560791;1,777610779;18,0888443;9,631324768;-30,20243073;-5,29750061;14,08040619;18,26686859;35,44166565;0,352081299;-11,51950073;-25,41107178;-13,80292511;1,471733093;19,11360168;-6,021148682;-8,837638855;24,20645142;-7,226860046;-5,314834595;9,096847534;5,53238678;32,42144775;-21,7075882;26,22952271;41,27127075;-4,035491943;-7,676818848;-8,015419006;20,62057495;7,264419556;12,85932922;9,737380981;14,701828;5,427764893;-7,79196167;-6,70287323;-19,16043854;-0,495231628;4,377731323;-18,40576172;-10,97412872;4,675384521;57,7192688;29,63580322;-28,59275055;-18,43671417;-32,81066895;-16,4144516;-20,28194427;15,77479553;60,60766602;54,13748169;34,40327454;-11,93932343;-11,91696167;-9,954986572
ST_1196033;IPA-OG-DI;Baterias_e_Acumuladores_para_Veículos;1,360908508;0,891624451;1,236000061;2,393722534;0;1,125297546;0,398719788;2,218330383;3,173187256;0,338981628;6,263923645;3,674720764;1,698539734;6,042655945;3,62310791;0,618019104;-0,211799622;0,592124939;1,959739685;0,397132874;-5,66178894;6,604942322;0;0,454795837;5,728424072;0,513122559;4,505706787;5,012336731;4,418075562;3,010513306;1,082038879;6,534317017;1,571617126;-0,106323242;1,110351563;-0,435379028;1,408370972;0,941238403;0,95740509;0,665786743;0;0;0;0;0;0;-0,719543457;0;1,47013855;0,133827209;1,256942749;0,720191956;0,475952148;0,084243774;0;0;0,570846558;0,40927887;0,541557312;0,514640808;1,099143982;1,749443054;0,525596619;2,708312988;0,108421326;0,867698669;0,665115356;-0,340248108;2,960144043;5,448936462;5,537506104;7,872917175;-4,455299377;1,7760849;0;3,917442322;0;0,00025177;0;0;-1,408798218;0;0;0;1,239868164;0;1,338531494;0;0,707092285;0;0;0;0;0;0;0;0;0;4,144577026;0;-0,829292297;0,618652344;-1,907951355;0;0,471580505;0,318397522;0;0;5,440498352;0;0;1,872886658;0;0,235488892;-1,151222229;0;0;0;0;-0,167327881;3,225624084;-0,205558777;0;0,515342712;0;0;1,404937744;0,589035034;0;1,652908325;1,652679443;0,978996277;8,982849121;0;0;0,221481323;1,822319031;3,705047607;0;0;0;1,82069397;4,367599487;0;2,433097839;0,227752686;0;1,793144226;0;0;0;-0,768661499;0;3,234138489;0;1,149978638;2,871894836;0,035621643;1,376739502;0
